TIME,GEO_NAME,GEO,AIRPOL,AIRPOL_VALUE
2014,SI,Slovenia,Sulphur oxides,"7,700"
2014,SI,Slovenia,Ammonia,"18,310"
2014,SI,Slovenia,Particulates < 2.5µm,"12,060"
2014,SI,Slovenia,Particulates < 10µm,"13,750"
2014,SI,Slovenia,Non-methane volatile organic compounds,"32,460"
2014,SK,Slovakia,Nitrogen oxides,"74,740"
2014,SK,Slovakia,Sulphur oxides,"44,420"
2014,SK,Slovakia,Ammonia,"30,110"
2014,SK,Slovakia,Particulates < 2.5µm,"16,360"
2014,SK,Slovakia,Particulates < 10µm,"21,730"
2014,SK,Slovakia,Non-methane volatile organic compounds,"97,740"
2014,TR,Turkey,Nitrogen oxides,"803,870"
2014,TR,Turkey,Sulphur oxides,"2,148,920"
2014,TR,Turkey,Ammonia,"716,850"
2014,TR,Turkey,Particulates < 2.5µm,"194,430"
2014,TR,Turkey,Particulates < 10µm,"270,380"
2014,TR,Turkey,Non-methane volatile organic compounds,"1,065,320"
2014,UK,United Kingdom,Nitrogen oxides,"1,057,360"
2014,UK,United Kingdom,Sulphur oxides,"331,350"
2014,UK,United Kingdom,Ammonia,"266,710"
2014,UK,United Kingdom,Particulates < 2.5µm,"112,170"
2014,UK,United Kingdom,Particulates < 10µm,"173,040"
2014,UK,United Kingdom,Non-methane volatile organic compounds,"820,690"
2015,AT,Austria,Nitrogen oxides,"178,980"
2015,AT,Austria,Sulphur oxides,"14,130"
2015,AT,Austria,Ammonia,"64,200"
2015,AT,Austria,Particulates < 2.5µm,"15,830"
2015,AT,Austria,Particulates < 10µm,"27,900"
2015,AT,Austria,Non-methane volatile organic compounds,"113,050"
2015,BE,Belgium,Nitrogen oxides,"197,880"
2015,BE,Belgium,Sulphur oxides,"40,980"
2015,BE,Belgium,Ammonia,"70,050"
2015,BE,Belgium,Particulates < 2.5µm,"22,190"
2015,BE,Belgium,Particulates < 10µm,"30,960"
2015,BE,Belgium,Non-methane volatile organic compounds,"117,530"
2015,BG,Bulgaria,Nitrogen oxides,"115,560"
2015,BG,Bulgaria,Sulphur oxides,"142,370"
2015,BG,Bulgaria,Ammonia,"45,110"
2015,BG,Bulgaria,Particulates < 2.5µm,"31,500"
2015,BG,Bulgaria,Particulates < 10µm,"55,330"
2015,BG,Bulgaria,Non-methane volatile organic compounds,"80,570"
2015,CH,Switzerland,Nitrogen oxides,"72,840"
2015,CH,Switzerland,Sulphur oxides,"5,630"
2015,CH,Switzerland,Ammonia,"55,600"
2015,CH,Switzerland,Particulates < 2.5µm,"6,780"
2015,CH,Switzerland,Particulates < 10µm,"14,630"
2015,CH,Switzerland,Non-methane volatile organic compounds,"86,050"
2015,CY,Cyprus,Nitrogen oxides,"13,860"
2015,CY,Cyprus,Sulphur oxides,"12,820"
2015,CY,Cyprus,Ammonia,"8,120"
2015,CY,Cyprus,Particulates < 2.5µm,940
2015,CY,Cyprus,Particulates < 10µm,"1,710"
2015,CY,Cyprus,Non-methane volatile organic compounds,"8,770"
2015,CZ,Czechia,Nitrogen oxides,"204,340"
2015,CZ,Czechia,Sulphur oxides,"129,340"
2015,CZ,Czechia,Ammonia,"106,880"
2015,CZ,Czechia,Particulates < 2.5µm,"41,050"
2015,CZ,Czechia,Particulates < 10µm,"52,490"
2015,CZ,Czechia,Non-methane volatile organic compounds,"230,040"
2015,DE,Germany (until 1990 former territory of the FRG),Nitrogen oxides,"1,363,900"
2015,DE,Germany (until 1990 former territory of the FRG),Sulphur oxides,"336,000"
2015,DE,Germany (until 1990 former territory of the FRG),Ammonia,"640,690"
2015,DE,Germany (until 1990 former territory of the FRG),Particulates < 2.5µm,"102,510"
2015,DE,Germany (until 1990 former territory of the FRG),Particulates < 10µm,"214,200"
2015,DE,Germany (until 1990 former territory of the FRG),Non-methane volatile organic compounds,"1,147,280"
2015,DK,Denmark,Nitrogen oxides,"113,930"
2015,DK,Denmark,Sulphur oxides,"9,980"
2015,DK,Denmark,Ammonia,"75,090"
2015,DK,Denmark,Particulates < 2.5µm,"17,130"
2015,DK,Denmark,Particulates < 10µm,"26,940"
2015,DK,Denmark,Non-methane volatile organic compounds,"114,970"
2015,EE,Estonia,Nitrogen oxides,"30,670"
2015,EE,Estonia,Sulphur oxides,"36,050"
2015,EE,Estonia,Ammonia,"10,450"
2015,EE,Estonia,Particulates < 2.5µm,"9,550"
2015,EE,Estonia,Particulates < 10µm,"14,490"
2015,EE,Estonia,Non-methane volatile organic compounds,"22,050"
2015,EL,Greece,Nitrogen oxides,"262,940"
2015,EL,Greece,Sulphur oxides,"101,650"
2015,EL,Greece,Ammonia,"64,230"
2015,EL,Greece,Particulates < 2.5µm,"42,540"
2015,EL,Greece,Particulates < 10µm,"69,590"
2015,EL,Greece,Non-methane volatile organic compounds,"164,820"
2015,ES,Spain,Nitrogen oxides,"772,270"
2015,ES,Spain,Sulphur oxides,"257,670"
2015,ES,Spain,Ammonia,"452,710"
2015,ES,Spain,Particulates < 2.5µm,"127,780"
2015,ES,Spain,Particulates < 10µm,"186,400"
2015,ES,Spain,Non-methane volatile organic compounds,"577,170"
2015,EU,European Union - 27 countries (from 2020),Nitrogen oxides,"7,113,550"
2015,EU,European Union - 27 countries (from 2020),Sulphur oxides,"2,440,410"
2015,EU,European Union - 27 countries (from 2020),Ammonia,"3,635,460"
2015,EU,European Union - 27 countries (from 2020),Particulates < 2.5µm,"1,210,760"
2015,EU,European Union - 27 countries (from 2020),Particulates < 10µm,"1,870,290"
2015,EU,European Union - 27 countries (from 2020),Non-methane volatile organic compounds,"6,615,750"
2015,FI,Finland,Nitrogen oxides,"138,780"
2015,FI,Finland,Sulphur oxides,"40,820"
2015,FI,Finland,Ammonia,"33,530"
2015,FI,Finland,Particulates < 2.5µm,"17,690"
2015,FI,Finland,Particulates < 10µm,"31,370"
2015,FI,Finland,Non-methane volatile organic compounds,"88,890"
2015,FR,France,Nitrogen oxides,"949,050"
2015,FR,France,Sulphur oxides,"151,020"
2015,FR,France,Ammonia,"616,380"
2015,FR,France,Particulates < 2.5µm,"141,460"
2015,FR,France,Particulates < 10µm,"221,690"
2015,FR,France,Non-methane volatile organic compounds,"1,023,420"
2015,HR,Croatia,Nitrogen oxides,"58,430"
2015,HR,Croatia,Sulphur oxides,"15,780"
2015,HR,Croatia,Ammonia,"37,520"
2015,HR,Croatia,Particulates < 2.5µm,"32,900"
2015,HR,Croatia,Particulates < 10µm,"43,990"
2015,HR,Croatia,Non-methane volatile organic compounds,"71,270"
2015,HU,Hungary,Nitrogen oxides,"127,610"
2015,HU,Hungary,Sulphur oxides,"23,770"
2015,HU,Hungary,Ammonia,"78,430"
2015,HU,Hungary,Particulates < 2.5µm,"52,660"
2015,HU,Hungary,Particulates < 10µm,"74,780"
2015,HU,Hungary,Non-methane volatile organic compounds,"128,400"
2015,IE,Ireland,Nitrogen oxides,"114,590"
2015,IE,Ireland,Sulphur oxides,"15,890"
2015,IE,Ireland,Ammonia,"119,560"
2015,IE,Ireland,Particulates < 2.5µm,"14,080"
2015,IE,Ireland,Particulates < 10µm,"28,800"
2015,IE,Ireland,Non-methane volatile organic compounds,"108,870"
2015,IS,Iceland,Nitrogen oxides,"23,400"
2015,IS,Iceland,Sulphur oxides,"60,510"
2015,IS,Iceland,Ammonia,"4,760"
2015,IS,Iceland,Particulates < 2.5µm,"1,580"
2015,IS,Iceland,Particulates < 10µm,"2,360"
2015,IS,Iceland,Non-methane volatile organic compounds,"5,580"
2015,IT,Italy,Nitrogen oxides,"718,630"
2015,IT,Italy,Sulphur oxides,"126,710"
2015,IT,Italy,Ammonia,"364,330"
2015,IT,Italy,Particulates < 2.5µm,"157,760"
2015,IT,Italy,Particulates < 10µm,"191,180"
2015,IT,Italy,Non-methane volatile organic compounds,"900,670"
2015,LI,Liechtenstein,Nitrogen oxides,330
2015,LI,Liechtenstein,Sulphur oxides,9
2015,LI,Liechtenstein,Ammonia,210
2015,LI,Liechtenstein,Particulates < 2.5µm,20
2015,LI,Liechtenstein,Particulates < 10µm,40
2015,LI,Liechtenstein,Non-methane volatile organic compounds,300
2015,LT,Lithuania,Nitrogen oxides,"53,940"
2015,LT,Lithuania,Sulphur oxides,"14,890"
2015,LT,Lithuania,Ammonia,"37,280"
2015,LT,Lithuania,Particulates < 2.5µm,"5,700"
2015,LT,Lithuania,Particulates < 10µm,"11,670"
2015,LT,Lithuania,Non-methane volatile organic compounds,"52,220"
2015,LU,Luxembourg,Nitrogen oxides,"28,440"
2015,LU,Luxembourg,Sulphur oxides,"1,400"
2015,LU,Luxembourg,Ammonia,"5,450"
2015,LU,Luxembourg,Particulates < 2.5µm,"1,340"
2015,LU,Luxembourg,Particulates < 10µm,"2,110"
2015,LU,Luxembourg,Non-methane volatile organic compounds,"10,660"
2015,LV,Latvia,Nitrogen oxides,"35,210"
2015,LV,Latvia,Sulphur oxides,"3,580"
2015,LV,Latvia,Ammonia,"17,040"
2015,LV,Latvia,Particulates < 2.5µm,"17,940"
2015,LV,Latvia,Particulates < 10µm,"28,630"
2015,LV,Latvia,Non-methane volatile organic compounds,"41,590"
2015,MT,Malta,Nitrogen oxides,"6,790"
2015,MT,Malta,Sulphur oxides,"2,160"
2015,MT,Malta,Ammonia,"1,460"
2015,MT,Malta,Particulates < 2.5µm,440
2015,MT,Malta,Particulates < 10µm,930
2015,MT,Malta,Non-methane volatile organic compounds,"2,970"
2015,NL,Netherlands,Nitrogen oxides,"282,110"
2015,NL,Netherlands,Sulphur oxides,"30,980"
2015,NL,Netherlands,Ammonia,"130,870"
2015,NL,Netherlands,Particulates < 2.5µm,"17,840"
2015,NL,Netherlands,Particulates < 10µm,"31,060"
2015,NL,Netherlands,Non-methane volatile organic compounds,"251,080"
2015,NO,Norway,Nitrogen oxides,"180,300"
2015,NO,Norway,Sulphur oxides,"16,870"
2015,NO,Norway,Ammonia,"29,990"
2015,NO,Norway,Particulates < 2.5µm,"25,690"
2015,NO,Norway,Particulates < 10µm,"34,070"
2015,NO,Norway,Non-methane volatile organic compounds,"164,880"
2015,PL,Poland,Nitrogen oxides,"706,120"
2015,PL,Poland,Sulphur oxides,"638,780"
2015,PL,Poland,Ammonia,"303,830"
2015,PL,Poland,Particulates < 2.5µm,"125,890"
2015,PL,Poland,Particulates < 10µm,"226,000"
2015,PL,Poland,Non-methane volatile organic compounds,"667,610"
2015,PT,Portugal,Nitrogen oxides,"163,610"
2015,PT,Portugal,Sulphur oxides,"45,810"
2015,PT,Portugal,Ammonia,"59,150"
2015,PT,Portugal,Particulates < 2.5µm,"50,980"
2015,PT,Portugal,Particulates < 10µm,"70,280"
2015,PT,Portugal,Non-methane volatile organic compounds,"153,190"
2015,RO,Romania,Nitrogen oxides,"220,360"
2015,RO,Romania,Sulphur oxides,"157,700"
2015,RO,Romania,Ammonia,"189,930"
2015,RO,Romania,Particulates < 2.5µm,"110,090"
2015,RO,Romania,Particulates < 10µm,"147,500"
2015,RO,Romania,Non-methane volatile organic compounds,"238,910"
2015,SE,Sweden,Nitrogen oxides,"147,330"
2015,SE,Sweden,Sulphur oxides,"17,710"
2015,SE,Sweden,Ammonia,"54,540"
2015,SE,Sweden,Particulates < 2.5µm,"19,190"
2015,SE,Sweden,Particulates < 10µm,"37,670"
2015,SE,Sweden,Non-methane volatile organic compounds,"154,780"
2015,SI,Slovenia,Nitrogen oxides,"34,920"
2015,SI,Slovenia,Sulphur oxides,"5,480"
2015,SI,Slovenia,Ammonia,"18,750"
2015,SI,Slovenia,Particulates < 2.5µm,"12,950"
2015,SI,Slovenia,Particulates < 10µm,"14,850"
2015,SI,Slovenia,Non-methane volatile organic compounds,"32,760"
2015,SK,Slovakia,Nitrogen oxides,"73,190"
2015,SK,Slovakia,Sulphur oxides,"66,790"
2015,SK,Slovakia,Ammonia,"29,740"
2015,SK,Slovakia,Particulates < 2.5µm,"20,700"
2015,SK,Slovakia,Particulates < 10µm,"27,640"
2015,SK,Slovakia,Non-methane volatile organic compounds,"112,070"
2015,TR,Turkey,Nitrogen oxides,"787,990"
2015,TR,Turkey,Sulphur oxides,"1,941,990"
2015,TR,Turkey,Ammonia,"696,840"
2015,TR,Turkey,Particulates < 2.5µm,"193,770"
2015,TR,Turkey,Particulates < 10µm,"307,010"
2015,TR,Turkey,Non-methane volatile organic compounds,"1,107,770"
2015,UK,United Kingdom,Nitrogen oxides,"1,025,750"
2015,UK,United Kingdom,Sulphur oxides,"267,910"
2015,UK,United Kingdom,Ammonia,"270,580"
2015,UK,United Kingdom,Particulates < 2.5µm,"111,810"
2015,UK,United Kingdom,Particulates < 10µm,"171,700"
2015,UK,United Kingdom,Non-methane volatile organic compounds,"819,940"
2016,AT,Austria,Nitrogen oxides,"171,500"
2016,AT,Austria,Sulphur oxides,"13,290"
2016,AT,Austria,Ammonia,"64,980"
2016,AT,Austria,Particulates < 2.5µm,"15,460"
2016,AT,Austria,Particulates < 10µm,"27,540"
2016,AT,Austria,Non-methane volatile organic compounds,"111,880"
2016,BE,Belgium,Nitrogen oxides,"186,800"
2016,BE,Belgium,Sulphur oxides,"34,060"
2016,BE,Belgium,Ammonia,"70,280"
2016,BE,Belgium,Particulates < 2.5µm,"22,230"
2016,BE,Belgium,Particulates < 10µm,"31,380"
2016,BE,Belgium,Non-methane volatile organic compounds,"116,720"
2016,BG,Bulgaria,Nitrogen oxides,"109,560"
2016,BG,Bulgaria,Sulphur oxides,"104,950"
2016,BG,Bulgaria,Ammonia,"46,120"
2016,BG,Bulgaria,Particulates < 2.5µm,"31,630"
2016,BG,Bulgaria,Particulates < 10µm,"47,860"
2016,BG,Bulgaria,Non-methane volatile organic compounds,"77,700"
2016,CH,Switzerland,Nitrogen oxides,"71,000"
2016,CH,Switzerland,Sulphur oxides,"5,190"
2016,CH,Switzerland,Ammonia,"55,400"
2016,CH,Switzerland,Particulates < 2.5µm,"6,690"
2016,CH,Switzerland,Particulates < 10µm,"14,570"
2016,CH,Switzerland,Non-methane volatile organic compounds,"83,840"
2016,CY,Cyprus,Nitrogen oxides,"13,670"
2016,CY,Cyprus,Sulphur oxides,"16,060"
2016,CY,Cyprus,Ammonia,"8,400"
2016,CY,Cyprus,Particulates < 2.5µm,"1,030"
2016,CY,Cyprus,Particulates < 10µm,"1,880"
2016,CY,Cyprus,Non-methane volatile organic compounds,"8,910"
2016,CZ,Czechia,Nitrogen oxides,"192,840"
2016,CZ,Czechia,Sulphur oxides,"115,110"
2016,CZ,Czechia,Ammonia,"89,920"
2016,CZ,Czechia,Particulates < 2.5µm,"39,870"
2016,CZ,Czechia,Particulates < 10µm,"51,050"
2016,CZ,Czechia,Non-methane volatile organic compounds,"224,400"
2016,DE,Germany (until 1990 former territory of the FRG),Nitrogen oxides,"1,340,620"
2016,DE,Germany (until 1990 former territory of the FRG),Sulphur oxides,"311,520"
2016,DE,Germany (until 1990 former territory of the FRG),Ammonia,"638,200"
2016,DE,Germany (until 1990 former territory of the FRG),Particulates < 2.5µm,"96,940"
2016,DE,Germany (until 1990 former territory of the FRG),Particulates < 10µm,"199,610"
2016,DE,Germany (until 1990 former territory of the FRG),Non-methane volatile organic compounds,"1,141,920"
2016,DK,Denmark,Nitrogen oxides,"113,980"
2016,DK,Denmark,Sulphur oxides,"10,450"
2016,DK,Denmark,Ammonia,"75,180"
2016,DK,Denmark,Particulates < 2.5µm,"16,990"
2016,DK,Denmark,Particulates < 10µm,"26,590"
2016,DK,Denmark,Non-methane volatile organic compounds,"110,590"
2016,EE,Estonia,Nitrogen oxides,"30,570"
2016,EE,Estonia,Sulphur oxides,"34,930"
2016,EE,Estonia,Ammonia,"10,200"
2016,EE,Estonia,Particulates < 2.5µm,"7,760"
2016,EE,Estonia,Particulates < 10µm,"12,080"
2016,EE,Estonia,Non-methane volatile organic compounds,"21,870"
2016,EL,Greece,Nitrogen oxides,"262,170"
2016,EL,Greece,Sulphur oxides,"80,620"
2016,EL,Greece,Ammonia,"64,120"
2016,EL,Greece,Particulates < 2.5µm,"39,540"
2016,EL,Greece,Particulates < 10µm,"69,320"
2016,EL,Greece,Non-methane volatile organic compounds,"156,510"
2016,ES,Spain,Nitrogen oxides,"727,600"
2016,ES,Spain,Sulphur oxides,"214,500"
2016,ES,Spain,Ammonia,"457,290"
2016,ES,Spain,Particulates < 2.5µm,"124,680"
2016,ES,Spain,Particulates < 10µm,"187,060"
2016,ES,Spain,Non-methane volatile organic compounds,"585,520"
2016,EU,European Union - 27 countries (from 2020),Nitrogen oxides,"6,899,690"
2016,EU,European Union - 27 countries (from 2020),Sulphur oxides,"2,068,400"
2016,EU,European Union - 27 countries (from 2020),Ammonia,"3,633,290"
2016,EU,European Union - 27 countries (from 2020),Particulates < 2.5µm,"1,190,330"
2016,EU,European Union - 27 countries (from 2020),Particulates < 10µm,"1,837,020"
2016,EU,European Union - 27 countries (from 2020),Non-methane volatile organic compounds,"6,571,950"
2016,FI,Finland,Nitrogen oxides,"134,600"
2016,FI,Finland,Sulphur oxides,"39,810"
2016,FI,Finland,Ammonia,"33,190"
2016,FI,Finland,Particulates < 2.5µm,"18,600"
2016,FI,Finland,Particulates < 10µm,"32,570"
2016,FI,Finland,Non-methane volatile organic compounds,"89,830"
2016,FR,France,Nitrogen oxides,"902,430"
2016,FR,France,Sulphur oxides,"136,020"
2016,FR,France,Ammonia,"616,260"
2016,FR,France,Particulates < 2.5µm,"140,480"
2016,FR,France,Particulates < 10µm,"220,830"
2016,FR,France,Non-methane volatile organic compounds,"1,001,340"
2016,HR,Croatia,Nitrogen oxides,"57,650"
2016,HR,Croatia,Sulphur oxides,"14,810"
2016,HR,Croatia,Ammonia,"35,700"
2016,HR,Croatia,Particulates < 2.5µm,"31,600"
2016,HR,Croatia,Particulates < 10µm,"42,690"
2016,HR,Croatia,Non-methane volatile organic compounds,"72,970"
2016,HU,Hungary,Nitrogen oxides,"119,950"
2016,HU,Hungary,Sulphur oxides,"22,980"
2016,HU,Hungary,Ammonia,"79,300"
2016,HU,Hungary,Particulates < 2.5µm,"50,700"
2016,HU,Hungary,Particulates < 10µm,"71,590"
2016,HU,Hungary,Non-methane volatile organic compounds,"128,500"
2016,IE,Ireland,Nitrogen oxides,"114,580"
2016,IE,Ireland,Sulphur oxides,"14,440"
2016,IE,Ireland,Ammonia,"124,830"
2016,IE,Ireland,Particulates < 2.5µm,"13,250"
2016,IE,Ireland,Particulates < 10µm,"28,340"
2016,IE,Ireland,Non-methane volatile organic compounds,"109,950"
2016,IS,Iceland,Nitrogen oxides,"21,460"
2016,IS,Iceland,Sulphur oxides,"51,550"
2016,IS,Iceland,Ammonia,"4,810"
2016,IS,Iceland,Particulates < 2.5µm,"1,350"
2016,IS,Iceland,Particulates < 10µm,"2,480"
2016,IS,Iceland,Non-methane volatile organic compounds,"5,750"
2016,IT,Italy,Nitrogen oxides,"699,440"
2016,IT,Italy,Sulphur oxides,"119,220"
2016,IT,Italy,Ammonia,"376,560"
2016,IT,Italy,Particulates < 2.5µm,"153,060"
2016,IT,Italy,Particulates < 10µm,"186,190"
2016,IT,Italy,Non-methane volatile organic compounds,"884,190"
2016,LI,Liechtenstein,Nitrogen oxides,300
2016,LI,Liechtenstein,Sulphur oxides,8
2016,LI,Liechtenstein,Ammonia,210
2016,LI,Liechtenstein,Particulates < 2.5µm,20
2016,LI,Liechtenstein,Particulates < 10µm,40
2016,LI,Liechtenstein,Non-methane volatile organic compounds,290
2016,LT,Lithuania,Nitrogen oxides,"53,780"
2016,LT,Lithuania,Sulphur oxides,"14,520"
2016,LT,Lithuania,Ammonia,"36,480"
2016,LT,Lithuania,Particulates < 2.5µm,"5,570"
2016,LT,Lithuania,Particulates < 10µm,"11,570"
2016,LT,Lithuania,Non-methane volatile organic compounds,"51,710"
2016,LU,Luxembourg,Nitrogen oxides,"25,740"
2016,LU,Luxembourg,Sulphur oxides,"1,050"
2016,LU,Luxembourg,Ammonia,"5,500"
2016,LU,Luxembourg,Particulates < 2.5µm,"1,480"
2016,LU,Luxembourg,Particulates < 10µm,"2,080"
2016,LU,Luxembourg,Non-methane volatile organic compounds,"10,700"
2016,LV,Latvia,Nitrogen oxides,"33,580"
2016,LV,Latvia,Sulphur oxides,"3,450"
2016,LV,Latvia,Ammonia,"17,190"
2016,LV,Latvia,Particulates < 2.5µm,"17,870"
2016,LV,Latvia,Particulates < 10µm,"27,140"
2016,LV,Latvia,Non-methane volatile organic compounds,"39,840"
2016,MT,Malta,Nitrogen oxides,"6,210"
2016,MT,Malta,Sulphur oxides,"1,770"
2016,MT,Malta,Ammonia,"1,370"
2016,MT,Malta,Particulates < 2.5µm,400
2016,MT,Malta,Particulates < 10µm,860
2016,MT,Malta,Non-methane volatile organic compounds,"2,860"
2016,NL,Netherlands,Nitrogen oxides,"269,650"
2016,NL,Netherlands,Sulphur oxides,"27,970"
2016,NL,Netherlands,Ammonia,"129,950"
2016,NL,Netherlands,Particulates < 2.5µm,"17,140"
2016,NL,Netherlands,Particulates < 10µm,"30,390"
2016,NL,Netherlands,Non-methane volatile organic compounds,"247,350"
2016,NO,Norway,Nitrogen oxides,"170,150"
2016,NO,Norway,Sulphur oxides,"15,720"
2016,NO,Norway,Ammonia,"29,880"
2016,NO,Norway,Particulates < 2.5µm,"24,820"
2016,NO,Norway,Particulates < 10µm,"33,390"
2016,NO,Norway,Non-methane volatile organic compounds,"162,720"
2016,PL,Poland,Nitrogen oxides,"715,960"
2016,PL,Poland,Sulphur oxides,"532,730"
2016,PL,Poland,Ammonia,"304,720"
2016,PL,Poland,Particulates < 2.5µm,"129,920"
2016,PL,Poland,Particulates < 10µm,"231,730"
2016,PL,Poland,Non-methane volatile organic compounds,"695,980"
2016,PT,Portugal,Nitrogen oxides,"156,780"
2016,PT,Portugal,Sulphur oxides,"45,750"
2016,PT,Portugal,Ammonia,"59,650"
2016,PT,Portugal,Particulates < 2.5µm,"50,710"
2016,PT,Portugal,Particulates < 10µm,"72,050"
2016,PT,Portugal,Non-methane volatile organic compounds,"149,760"
2016,RO,Romania,Nitrogen oxides,"211,480"
2016,RO,Romania,Sulphur oxides,"108,740"
2016,RO,Romania,Ammonia,"184,860"
2016,RO,Romania,Particulates < 2.5µm,"110,160"
2016,RO,Romania,Particulates < 10µm,"144,830"
2016,RO,Romania,Non-methane volatile organic compounds,"236,790"
2016,SE,Sweden,Nitrogen oxides,"145,050"
2016,SE,Sweden,Sulphur oxides,"18,420"
2016,SE,Sweden,Ammonia,"53,380"
2016,SE,Sweden,Particulates < 2.5µm,"19,330"
2016,SE,Sweden,Particulates < 10µm,"38,320"
2016,SE,Sweden,Non-methane volatile organic compounds,"147,830"
2016,SI,Slovenia,Nitrogen oxides,"34,340"
2016,SI,Slovenia,Sulphur oxides,"4,670"
2016,SI,Slovenia,Ammonia,"18,960"
2016,SI,Slovenia,Particulates < 2.5µm,"12,870"
2016,SI,Slovenia,Particulates < 10µm,"14,940"
2016,SI,Slovenia,Non-methane volatile organic compounds,"32,940"
2016,SK,Slovakia,Nitrogen oxides,"69,010"
2016,SK,Slovakia,Sulphur oxides,"26,420"
2016,SK,Slovakia,Ammonia,"30,590"
2016,SK,Slovakia,Particulates < 2.5µm,"20,950"
2016,SK,Slovakia,Particulates < 10µm,"26,390"
2016,SK,Slovakia,Non-methane volatile organic compounds,"113,280"
2016,TR,Turkey,Nitrogen oxides,"795,830"
2016,TR,Turkey,Sulphur oxides,"2,246,780"
2016,TR,Turkey,Ammonia,"760,200"
2016,TR,Turkey,Particulates < 2.5µm,"192,070"
2016,TR,Turkey,Particulates < 10µm,"273,480"
2016,TR,Turkey,Non-methane volatile organic compounds,"1,084,920"
2016,UK,United Kingdom,Nitrogen oxides,"935,820"
2016,UK,United Kingdom,Sulphur oxides,"196,740"
2016,UK,United Kingdom,Ammonia,"274,500"
2016,UK,United Kingdom,Particulates < 2.5µm,"109,810"
2016,UK,United Kingdom,Particulates < 10µm,"173,050"
2016,UK,United Kingdom,Non-methane volatile organic compounds,"799,410"
2017,AT,Austria,Nitrogen oxides,"162,730"
2017,AT,Austria,Sulphur oxides,"12,810"
2017,AT,Austria,Ammonia,"65,840"
2017,AT,Austria,Particulates < 2.5µm,"15,240"
2017,AT,Austria,Particulates < 10µm,"27,530"
2017,AT,Austria,Non-methane volatile organic compounds,"112,400"
2017,BE,Belgium,Nitrogen oxides,"175,930"
2017,BE,Belgium,Sulphur oxides,"32,460"
2017,BE,Belgium,Ammonia,"68,590"
2017,BE,Belgium,Particulates < 2.5µm,"20,470"
2017,BE,Belgium,Particulates < 10µm,"29,600"
2017,BE,Belgium,Non-methane volatile organic compounds,"114,930"
2017,BG,Bulgaria,Nitrogen oxides,"99,500"
2017,BG,Bulgaria,Sulphur oxides,"102,830"
2017,BG,Bulgaria,Ammonia,"45,010"
2017,BG,Bulgaria,Particulates < 2.5µm,"31,480"
2017,BG,Bulgaria,Particulates < 10µm,"46,640"
2017,BG,Bulgaria,Non-methane volatile organic compounds,"77,340"
2017,CH,Switzerland,Nitrogen oxides,"67,700"
2017,CH,Switzerland,Sulphur oxides,"5,000"
2017,CH,Switzerland,Ammonia,"55,260"
2017,CH,Switzerland,Particulates < 2.5µm,"6,580"
2017,CH,Switzerland,Particulates < 10µm,"14,510"
2017,CH,Switzerland,Non-methane volatile organic compounds,"82,960"
2017,CY,Cyprus,Nitrogen oxides,"13,470"
2017,CY,Cyprus,Sulphur oxides,"16,260"
2017,CY,Cyprus,Ammonia,"8,460"
2017,CY,Cyprus,Particulates < 2.5µm,"1,020"
2017,CY,Cyprus,Particulates < 10µm,"1,940"
2017,CY,Cyprus,Non-methane volatile organic compounds,"11,010"
2017,CZ,Czechia,Nitrogen oxides,"191,600"
2017,CZ,Czechia,Sulphur oxides,"109,930"
2017,CZ,Czechia,Ammonia,"86,000"
2017,CZ,Czechia,Particulates < 2.5µm,"40,810"
2017,CZ,Czechia,Particulates < 10µm,"52,070"
2017,CZ,Czechia,Non-methane volatile organic compounds,"223,710"
2017,DE,Germany (until 1990 former territory of the FRG),Nitrogen oxides,"1,292,310"
2017,DE,Germany (until 1990 former territory of the FRG),Sulphur oxides,"302,890"
2017,DE,Germany (until 1990 former territory of the FRG),Ammonia,"624,070"
2017,DE,Germany (until 1990 former territory of the FRG),Particulates < 2.5µm,"95,730"
2017,DE,Germany (until 1990 former territory of the FRG),Particulates < 10µm,"202,440"
2017,DE,Germany (until 1990 former territory of the FRG),Non-methane volatile organic compounds,"1,147,260"
2017,DK,Denmark,Nitrogen oxides,"110,810"
2017,DK,Denmark,Sulphur oxides,"10,660"
2017,DK,Denmark,Ammonia,"77,880"
2017,DK,Denmark,Particulates < 2.5µm,"15,790"
2017,DK,Denmark,Particulates < 10µm,"26,220"
2017,DK,Denmark,Non-methane volatile organic compounds,"108,550"
2017,EE,Estonia,Nitrogen oxides,"31,260"
2017,EE,Estonia,Sulphur oxides,"38,630"
2017,EE,Estonia,Ammonia,"10,520"
2017,EE,Estonia,Particulates < 2.5µm,"9,190"
2017,EE,Estonia,Particulates < 10µm,"14,070"
2017,EE,Estonia,Non-methane volatile organic compounds,"22,860"
2017,EL,Greece,Nitrogen oxides,"267,640"
2017,EL,Greece,Sulphur oxides,"90,330"
2017,EL,Greece,Ammonia,"63,660"
2017,EL,Greece,Particulates < 2.5µm,"40,050"
2017,EL,Greece,Particulates < 10µm,"67,670"
2017,EL,Greece,Non-methane volatile organic compounds,"152,530"
2017,ES,Spain,Nitrogen oxides,"723,970"
2017,ES,Spain,Sulphur oxides,"218,180"
2017,ES,Spain,Ammonia,"476,000"
2017,ES,Spain,Particulates < 2.5µm,"124,410"
2017,ES,Spain,Particulates < 10µm,"183,650"
2017,ES,Spain,Non-methane volatile organic compounds,"597,600"
