TIME,GEO_NAME,GEO,IRRIGATION,IRRIGATED_CROPS,WATER_RDB_CODE,WATER_RDB_NAME,WATER_POL_PERCENTAGE,INDIC_AG,AG_HECTARES,SE_LEVELS,SE_SECTOR,SE_TONNES PER HECTARE,GREEN_POL,GREEN_POL_SRC,GREEN_POL_THOUSAND_TONNES,AIRPOL,AIRPOL_VALUE
2013,ITC2,Valle d’Aosta/Vallée d’Aoste,,,,,,Medium-input farms,"13,823",,,,,,,,
2013,ITC3,Liguria,Irrigable,31.9,,,,,,,,,,,,,
2013,ITC3,Liguria,,,,,,High-input farms,"11,441",,,,,,,,
2013,ITC3,Liguria,Irrigated,23.8,,,,,,,,,,,,,
2013,ITC3,Liguria,,,,,,Low-input farms,"14,364",,,,,,,,
2013,ITC3,Liguria,,,,,,Medium-input farms,"7,822",,,,,,,,
2013,ITC4,Lombardia,Irrigable,73,,,,,,,,,,,,,
2013,ITC4,Lombardia,,,,,,High-input farms,"557,199",,,,,,,,
2013,ITC4,Lombardia,Irrigated,62.4,,,,,,,,,,,,,
2013,ITC4,Lombardia,,,,,,Low-input farms,"116,542",,,,,,,,
2013,ITC4,Lombardia,,,,,,Medium-input farms,"177,349",,,,,,,,
2013,ITD1,Trentino-Alto Adige,Irrigable,: ,,,,,,,,,,,,,
2013,ITD1,Trentino-Alto Adige,Irrigated,: ,,,,,,,,,,,,,
2013,ITD2,Trentino-Alto Adige,Irrigable,: ,,,,,,,,,,,,,
2013,ITD2,Trentino-Alto Adige,Irrigated,: ,,,,,,,,,,,,,
2013,ITD3,Veneto,Irrigable,: ,,,,,,,,,,,,,
2013,ITD3,Veneto,Irrigated,: ,,,,,,,,,,,,,
2013,ITD4,Friuli-Venezia Giulia,Irrigable,: ,,,,,,,,,,,,,
2013,ITD4,Friuli-Venezia Giulia,Irrigated,: ,,,,,,,,,,,,,
2013,ITD5,Emilia-Romagna,Irrigable,: ,,,,,,,,,,,,,
2013,ITD5,Emilia-Romagna,Irrigated,: ,,,,,,,,,,,,,
2013,ITE1,Toscana,Irrigable,: ,,,,,,,,,,,,,
2013,ITE1,Toscana,Irrigated,: ,,,,,,,,,,,,,
2013,ITE2,Umbria,Irrigable,: ,,,,,,,,,,,,,
2013,ITE2,Umbria,Irrigated,: ,,,,,,,,,,,,,
2013,ITE3,Marche,Irrigable,: ,,,,,,,,,,,,,
2013,ITE3,Marche,Irrigated,: ,,,,,,,,,,,,,
2013,ITE4,Lazio,Irrigable,: ,,,,,,,,,,,,,
2013,ITE4,Lazio,Irrigated,: ,,,,,,,,,,,,,
2013,ITF,Sud,,,,,,High-input farms,"837,744",,,,,,,,
2013,ITF,Sud,,,,,,Low-input farms,"1,066,621",,,,,,,,
2013,ITF,Sud,,,,,,Medium-input farms,"1,111,909",,,,,,,,
2013,ITF1,Abruzzo,Irrigable,14.1,,,,,,,,,,,,,
2013,ITF1,Abruzzo,,,,,,High-input farms,"65,898",,,,,,,,
2013,ITF1,Abruzzo,Irrigated,8.7,,,,,,,,,,,,,
2013,ITF1,Abruzzo,,,,,,Low-input farms,"78,686",,,,,,,,
2013,ITF1,Abruzzo,,,,,,Medium-input farms,"71,707",,,,,,,,
2013,ITF2,Molise,Irrigable,12.5,,,,,,,,,,,,,
2013,ITF2,Molise,,,,,,High-input farms,"22,462",,,,,,,,
2013,ITF2,Molise,Irrigated,8.3,,,,,,,,,,,,,
2013,ITF2,Molise,,,,,,Low-input farms,"78,576",,,,,,,,
2013,ITF2,Molise,,,,,,Medium-input farms,"60,908",,,,,,,,
2013,ITF3,Campania,Irrigable,24.1,,,,,,,,,,,,,
2013,ITF3,Campania,,,,,,High-input farms,"179,360",,,,,,,,
2013,ITF3,Campania,Irrigated,19.8,,,,,,,,,,,,,
2013,ITF3,Campania,,,,,,Low-input farms,"159,644",,,,,,,,
2013,ITF3,Campania,,,,,,Medium-input farms,"168,601",,,,,,,,
2013,ITF4,Puglia,Irrigable,30.8,,,,,,,,,,,,,
2013,ITF4,Puglia,,,,,,High-input farms,"356,986",,,,,,,,
2013,ITF4,Puglia,Irrigated,22.1,,,,,,,,,,,,,
2013,ITF4,Puglia,,,,,,Low-input farms,"343,644",,,,,,,,
2013,ITF4,Puglia,,,,,,Medium-input farms,"531,071",,,,,,,,
2013,ITF5,Basilicata,Irrigable,16,,,,,,,,,,,,,
2013,ITF5,Basilicata,,,,,,High-input farms,"46,035",,,,,,,,
2013,ITF5,Basilicata,Irrigated,7.6,,,,,,,,,,,,,
2013,ITF5,Basilicata,,,,,,Low-input farms,"363,322",,,,,,,,
2013,ITF5,Basilicata,,,,,,Medium-input farms,"132,108",,,,,,,,
2013,ITF6,Calabria,Irrigable,20.8,,,,,,,,,,,,,
2013,ITF6,Calabria,,,,,,High-input farms,"167,003",,,,,,,,
2013,ITF6,Calabria,Irrigated,16,,,,,,,,,,,,,
2013,ITF6,Calabria,,,,,,Low-input farms,"42,750",,,,,,,,
2013,ITF6,Calabria,,,,,,Medium-input farms,"147,514",,,,,,,,
2013,ITG,Isole,,,,,,High-input farms,"322,244",,,,,,,,
2013,ITG,Isole,,,,,,Low-input farms,"1,634,229",,,,,,,,
2013,ITG,Isole,,,,,,Medium-input farms,"803,278",,,,,,,,
2013,ITG1,Sicily,Irrigable,17.2,,,,,,,,,,,,,
2013,ITG1,Sicilia,,,,,,High-input farms,"203,547",,,,,,,,
2013,ITG1,Sicily,Irrigated,11.9,,,,,,,,,,,,,
2013,ITG1,Sicilia,,,,,,Low-input farms,"910,225",,,,,,,,
2013,ITG1,Sicilia,,,,,,Medium-input farms,"427,950",,,,,,,,
2013,ITG2,Sardinia,Irrigable,13.3,,,,,,,,,,,,,
2013,ITG2,Sardegna,,,,,,High-input farms,"118,698",,,,,,,,
2013,ITG2,Sardinia,Irrigated,5.2,,,,,,,,,,,,,
2013,ITG2,Sardegna,,,,,,Low-input farms,"724,005",,,,,,,,
2013,ITG2,Sardegna,,,,,,Medium-input farms,"375,328",,,,,,,,
2013,ITH,Nord-Est,,,,,,High-input farms,"1,481,788",,,,,,,,
2013,ITH,Nord-Est,,,,,,Low-input farms,"222,586",,,,,,,,
2013,ITH,Nord-Est,,,,,,Medium-input farms,"480,748",,,,,,,,
2013,ITH,Nord-Est,,,,,,High-input farms,"329,478",,,,,,,,
2013,ITH,Nord-Est,,,,,,Low-input farms,"716,466",,,,,,,,
2013,ITH,Nord-Est,,,,,,Medium-input farms,"660,728",,,,,,,,
2013,ITH1,Trentino-Alto Adige,Irrigable,30.9,,,,,,,,,,,,,
2013,ITH1,Provincia Autonoma di Bolzano/Bozen,,,,,,High-input farms,:,,,,,,,,
2013,ITH1,Trentino-Alto Adige,Irrigated,30.1,,,,,,,,,,,,,
2013,ITH1,Provincia Autonoma di Bolzano/Bozen,,,,,,Low-input farms,:,,,,,,,,
2013,ITH1,Provincia Autonoma di Bolzano/Bozen,,,,,,Medium-input farms,:,,,,,,,,
2013,ITH1,Provincia Autonoma di Bolzano/Bozen,,,,,,High-input farms,"76,775",,,,,,,,
2013,ITH1,Provincia Autonoma di Bolzano/Bozen,,,,,,Low-input farms,"5,484",,,,,,,,
2013,ITH1,Provincia Autonoma di Bolzano/Bozen,,,,,,Medium-input farms,"11,982",,,,,,,,
2013,ITH2,Trentino-Alto Adige,Irrigable,16.1,,,,,,,,,,,,,
2013,ITH2,Provincia Autonoma di Trento,,,,,,High-input farms,:,,,,,,,,
2013,ITH2,Trentino-Alto Adige,Irrigated,14.5,,,,,,,,,,,,,
2013,ITH2,Provincia Autonoma di Trento,,,,,,Low-input farms,:,,,,,,,,
2013,ITH2,Provincia Autonoma di Trento,,,,,,Medium-input farms,:,,,,,,,,
2013,ITH2,Provincia Autonoma di Trento,,,,,,High-input farms,"34,683",,,,,,,,
2013,ITH2,Provincia Autonoma di Trento,,,,,,Low-input farms,"4,914",,,,,,,,
2013,ITH2,Provincia Autonoma di Trento,,,,,,Medium-input farms,"7,691",,,,,,,,
2013,ITH3,Veneto,Irrigable,69.9,,,,,,,,,,,,,
2013,ITH3,Veneto,,,,,,High-input farms,:,,,,,,,,
2013,ITH3,Veneto,Irrigated,53.7,,,,,,,,,,,,,
2013,ITH3,Veneto,,,,,,Low-input farms,:,,,,,,,,
2013,ITH3,Veneto,,,,,,Medium-input farms,:,,,,,,,,
2013,ITH3,Veneto,,,,,,High-input farms,"596,469",,,,,,,,
2013,ITH3,Veneto,,,,,,Low-input farms,"33,290",,,,,,,,
2013,ITH3,Veneto,,,,,,Medium-input farms,"179,507",,,,,,,,
2013,ITH4,Friuli-Venezia Giulia,Irrigable,58.6,,,,,,,,,,,,,
2013,ITH4,Friuli-Venezia Giulia,,,,,,High-input farms,:,,,,,,,,
2013,ITH4,Friuli-Venezia Giulia,Irrigated,50.8,,,,,,,,,,,,,
2013,ITH4,Friuli-Venezia Giulia,,,,,,Low-input farms,:,,,,,,,,
2013,ITH4,Friuli-Venezia Giulia,,,,,,Medium-input farms,:,,,,,,,,
2013,ITH4,Friuli-Venezia Giulia,,,,,,High-input farms,"124,402",,,,,,,,
2013,ITH4,Friuli-Venezia Giulia,,,,,,Low-input farms,"9,829",,,,,,,,
2013,ITH4,Friuli-Venezia Giulia,,,,,,Medium-input farms,"41,440",,,,,,,,
2013,ITH5,Emilia-Romagna,Irrigable,60,,,,,,,,,,,,,
2013,ITH5,Emilia-Romagna,,,,,,High-input farms,:,,,,,,,,
2013,ITH5,Emilia-Romagna,Irrigated,33.1,,,,,,,,,,,,,
2013,ITH5,Emilia-Romagna,,,,,,Low-input farms,:,,,,,,,,
2013,ITH5,Emilia-Romagna,,,,,,Medium-input farms,:,,,,,,,,
2013,ITH5,Emilia-Romagna,,,,,,High-input farms,"649,459",,,,,,,,
2013,ITH5,Emilia-Romagna,,,,,,Low-input farms,"169,070",,,,,,,,
2013,ITH5,Emilia-Romagna,,,,,,Medium-input farms,"240,128",,,,,,,,
2013,ITI,Centro (IT),,,,,,High-input farms,:,,,,,,,,
2013,ITI,Centro (IT),,,,,,Low-input farms,:,,,,,,,,
2013,ITI,Centro (IT),,,,,,Medium-input farms,:,,,,,,,,
2013,ITI,Centro (IT),,,,,,High-input farms,"352,881",,,,,,,,
2013,ITI,Centro (IT),,,,,,Low-input farms,"817,227",,,,,,,,
2013,ITI,Centro (IT),,,,,,Medium-input farms,"749,765",,,,,,,,
2013,ITI1,Toscana,Irrigable,15.1,,,,,,,,,,,,,
2013,ITI1,Toscana,,,,,,High-input farms,:,,,,,,,,
2013,ITI1,Toscana,Irrigated,7.1,,,,,,,,,,,,,
2013,ITI1,Toscana,,,,,,Low-input farms,:,,,,,,,,
2013,ITI1,Toscana,,,,,,Medium-input farms,:,,,,,,,,
2013,ITI1,Toscana,,,,,,High-input farms,"86,156",,,,,,,,
2013,ITI1,Toscana,,,,,,Low-input farms,"363,374",,,,,,,,
2013,ITI1,Toscana,,,,,,Medium-input farms,"289,160",,,,,,,,
2013,ITI2,Umbria,Irrigable,15.4,,,,,,,,,,,,,
2013,ITI2,Umbria,,,,,,High-input farms,:,,,,,,,,
2013,ITI2,Umbria,Irrigated,6.9,,,,,,,,,,,,,
2013,ITI2,Umbria,,,,,,Low-input farms,:,,,,,,,,
2013,ITI2,Umbria,,,,,,Medium-input farms,:,,,,,,,,
2013,ITI2,Umbria,,,,,,High-input farms,"33,678",,,,,,,,
2013,ITI2,Umbria,,,,,,Low-input farms,"154,189",,,,,,,,
2013,ITI2,Umbria,,,,,,Medium-input farms,"115,527",,,,,,,,
2013,ITI3,Marche,Irrigable,13.2,,,,,,,,,,,,,
2013,ITI3,Marche,,,,,,High-input farms,:,,,,,,,,
2013,ITI3,Marche,Irrigated,6.6,,,,,,,,,,,,,
2013,ITI3,Marche,,,,,,Low-input farms,:,,,,,,,,
2013,ITI3,Marche,,,,,,Medium-input farms,:,,,,,,,,
2013,ITI3,Marche,,,,,,High-input farms,"87,597",,,,,,,,
2013,ITI3,Marche,,,,,,Low-input farms,"95,242",,,,,,,,
2013,ITI3,Marche,,,,,,Medium-input farms,"188,460",,,,,,,,
2013,ITI4,Lazio,Irrigable,22.4,,,,,,,,,,,,,
2013,ITI4,Lazio,,,,,,High-input farms,:,,,,,,,,
2013,ITI4,Lazio,Irrigated,13.7,,,,,,,,,,,,,
2013,ITI4,Lazio,,,,,,Low-input farms,:,,,,,,,,
2013,ITI4,Lazio,,,,,,Medium-input farms,:,,,,,,,,
2013,ITI4,Lazio,,,,,,High-input farms,"145,450",,,,,,,,
2013,ITI4,Lazio,,,,,,Low-input farms,"204,422",,,,,,,,
2013,ITI4,Lazio,,,,,,Medium-input farms,"156,618",,,,,,,,
2013,LI,Liechtenstein,,,,,,,,,,,,,,Nitrogen oxides,370
2013,LI,Liechtenstein,,,,,,,,,,,,,,Sulphur oxides,10
2013,LI,Liechtenstein,,,,,,,,,,,,,,Ammonia,210
2013,LI,Liechtenstein,,,,,,,,,,,,,,Particulates < 2.5µm,20
2013,LI,Liechtenstein,,,,,,,,,,,,,,Particulates < 10µm,40
2013,LI,Liechtenstein,,,,,,,,,,,,,,Non-methane volatile organic compounds,320
2013,LT,Lithuania,Irrigable,0.1,,,,,,,,,,,,,
2013,LT,Lithuania,,,,,,,,,,,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"4,244.13",,
2013,LT,Lithuania,,,,,,High-input farms,"1,035,294",,,,,,,,
2013,LT,Lithuania,,,,,,,,,,,,,,Nitrogen oxides,"51,620"
2013,LT,Lithuania,Irrigated,0.1,,,,,,,,,,,,,
2013,LT,Lithuania,,,,,,,,,,,Carbon dioxide,Agriculture,32.54,,
2013,LT,Lithuania,,,,,,Low-input farms,"1,154,373",,,,,,,,
2013,LT,Lithuania,,,,,,,,,,,,,,Sulphur oxides,"14,320"
2013,LT,Lithuania,,,,,,Medium-input farms,"766,690",,,,,,,,
2013,LT,Lithuania,,,,,,,,,,,Methane,Agriculture,74.93,,
2013,LT,Lithuania,,,,,,,,,,,,,,Ammonia,"34,440"
2013,LT,Lithuania,,,,,,,,,,,Methane (CO2 equivalent),Agriculture,"1,873.29",,
2013,LT,Lithuania,,,,,,,,,,,,,,Particulates < 2.5µm,"6,550"
2013,LT,Lithuania,,,,,,,,,,,Nitrous oxide,Agriculture,7.85,,
2013,LT,Lithuania,,,,,,,,,,,,,,Particulates < 10µm,"12,140"
2013,LT,Lithuania,,,,,,,,,,,Nitrous oxide (CO2 equivalent),Agriculture,"2,338.31",,
2013,LT,Lithuania,,,,,,,,,,,,,,Non-methane volatile organic compounds,"54,870"
2013,LT,Lithuania,,,,,,,,,,,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,,
2013,LT,Lithuania,,,,,,,,,,,Perfluorocarbones (CO2 equivalent),Agriculture,:,,
2013,LT,Lithuania,,,,,,,,,,,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,,
2013,LT,Lithuania,,,,,,,,,,,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,,
2013,LT,Lithuania,,,,,,,,,,,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,,
2013,LT,Lithuania,,,,,,,,,,,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-9,353.58",,
2013,LT,Lithuania,,,,,,,,,,,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-9,507.55",,
2013,LT,Lithuania,,,,,,,,,,,Methane,"Land use, land use change, and forestry (LULUCF)",0.04,,
2013,LT,Lithuania,,,,,,,,,,,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",0.89,,
2013,LT,Lithuania,,,,,,,,,,,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",0.51,,
2013,LT,Lithuania,,,,,,,,,,,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",153.08,,
2013,LT,Lithuania,,,,,,,,,,,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,
2013,LT,Lithuania,,,,,,,,,,,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,
2013,LT,Lithuania,,,,,,,,,,,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,
2013,LT,Lithuania,,,,,,,,,,,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,
2013,LT,Lithuania,,,,,,,,,,,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,
2013,LT0,Lietuva,,,,,,High-input farms,"1,035,294",,,,,,,,
2013,LT0,Lietuva,,,,,,Low-input farms,"1,154,373",,,,,,,,
2013,LT0,Lietuva,,,,,,Medium-input farms,"766,690",,,,,,,,
2013,LT0,Lietuva,,,,,,High-input farms,"1,035,294",,,,,,,,
2013,LT0,Lietuva,,,,,,Low-input farms,"1,154,373",,,,,,,,
2013,LT0,Lietuva,,,,,,Medium-input farms,"766,690",,,,,,,,
2013,LT00,Lithuania,Irrigable,0.1,,,,,,,,,,,,,
2013,LT00,Lithuania,Irrigated,0.1,,,,,,,,,,,,,
2013,LT01,Sostin?s regionas,,,,,,High-input farms,:,,,,,,,,
2013,LT01,Sostin?s regionas,,,,,,Low-input farms,:,,,,,,,,
2013,LT01,Sostin?s regionas,,,,,,Medium-input farms,:,,,,,,,,
2013,LT02,Vidurio ir vakar? Lietuvos regionas ,,,,,,High-input farms,:,,,,,,,,
2013,LT02,Vidurio ir vakar? Lietuvos regionas ,,,,,,Low-input farms,:,,,,,,,,
2013,LT02,Vidurio ir vakar? Lietuvos regionas ,,,,,,Medium-input farms,:,,,,,,,,
2013,LU,Luxembourg,Irrigable,: ,,,,,,,,,,,,,
2013,LU,Luxembourg,,,,,,,,,,,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,666.46,,
2013,LU,Luxembourg,Irrigated,: ,,,,,,,,,,,,,
2013,LU,Luxembourg,,,,,,,,,,,,,,Nitrogen oxides,"34,100"
2013,LU,Luxembourg,,,,,,,,,,,Carbon dioxide,Agriculture,10.22,,
2013,LU,Luxembourg,,,,,,,,,,,,,,Sulphur oxides,"1,590"
2013,LU,Luxembourg,,,,,,,,,,,Methane,Agriculture,17.16,,
2013,LU,Luxembourg,,,,,,,,,,,,,,Ammonia,"5,270"
2013,LU,Luxembourg,,,,,,,,,,,Methane (CO2 equivalent),Agriculture,428.9,,
2013,LU,Luxembourg,,,,,,,,,,,,,,Particulates < 2.5µm,"1,580"
2013,LU,Luxembourg,,,,,,,,,,,Nitrous oxide,Agriculture,0.76,,
2013,LU,Luxembourg,,,,,,,,,,,,,,Particulates < 10µm,"2,220"
2013,LU,Luxembourg,,,,,,,,,,,Nitrous oxide (CO2 equivalent),Agriculture,227.34,,
2013,LU,Luxembourg,,,,,,,,,,,,,,Non-methane volatile organic compounds,"11,610"
2013,LU,Luxembourg,,,,,,,,,,,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,,
2013,LU,Luxembourg,,,,,,,,,,,Perfluorocarbones (CO2 equivalent),Agriculture,:,,
2013,LU,Luxembourg,,,,,,,,,,,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,,
2013,LU,Luxembourg,,,,,,,,,,,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,,
2013,LU,Luxembourg,,,,,,,,,,,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,,
2013,LU,Luxembourg,,,,,,,,,,,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)",-557.83,,
2013,LU,Luxembourg,,,,,,,,,,,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)",-572.41,,
2013,LU,Luxembourg,,,,,,,,,,,Methane,"Land use, land use change, and forestry (LULUCF)",:,,
2013,LU,Luxembourg,,,,,,,,,,,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,
2013,LU,Luxembourg,,,,,,,,,,,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",0.05,,
2013,LU,Luxembourg,,,,,,,,,,,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",14.58,,
2013,LU,Luxembourg,,,,,,,,,,,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,
2013,LU,Luxembourg,,,,,,,,,,,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,
2013,LU,Luxembourg,,,,,,,,,,,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,
2013,LU,Luxembourg,,,,,,,,,,,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,
2013,LU,Luxembourg,,,,,,,,,,,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,
2013,LU0,Luxembourg,,,,,,High-input farms,"56,255",,,,,,,,
2013,LU0,Luxembourg,,,,,,Low-input farms,"38,434",,,,,,,,
2013,LU0,Luxembourg,,,,,,Medium-input farms,"37,710",,,,,,,,
2013,LU0,Luxembourg,,,,,,High-input farms,"56,255",,,,,,,,
2013,LU0,Luxembourg,,,,,,Low-input farms,"38,434",,,,,,,,
2013,LU0,Luxembourg,,,,,,Medium-input farms,"37,710",,,,,,,,
2013,LU0,Luxembourg,,,,,,High-input farms,"56,255",,,,,,,,
2013,LU0,Luxembourg,,,,,,Low-input farms,"38,434",,,,,,,,
2013,LU0,Luxembourg,,,,,,Medium-input farms,"37,710",,,,,,,,
2013,LU00,Luxembourg,Irrigable,: ,,,,,,,,,,,,,
2013,LU00,Luxembourg,Irrigated,: ,,,,,,,,,,,,,
2013,LV,Latvia,Irrigable,0,,,,,,,,,,,,,
2013,LV,Latvia,,,,,,,,,,,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"2,033.73",,
2013,LV,Latvia,,,,,,High-input farms,"741,295",,,,,,,,
2013,LV,Latvia,,,,,,,,,,,,,,Nitrogen oxides,"36,400"
2013,LV,Latvia,Irrigated,0,,,,,,,,,,,,,
2013,LV,Latvia,,,,,,,,,,,Carbon dioxide,Agriculture,17.32,,
2013,LV,Latvia,,,,,,Low-input farms,"549,256",,,,,,,,
2013,LV,Latvia,,,,,,,,,,,,,,Sulphur oxides,"3,920"
2013,LV,Latvia,,,,,,Medium-input farms,"414,553",,,,,,,,
2013,LV,Latvia,,,,,,,,,,,Methane,Agriculture,36.95,,
2013,LV,Latvia,,,,,,,,,,,,,,Ammonia,"16,730"
2013,LV,Latvia,,,,,,,,,,,Methane (CO2 equivalent),Agriculture,923.75,,
2013,LV,Latvia,,,,,,,,,,,,,,Particulates < 2.5µm,"21,070"
2013,LV,Latvia,,,,,,,,,,,Nitrous oxide,Agriculture,3.67,,
2013,LV,Latvia,,,,,,,,,,,,,,Particulates < 10µm,"30,130"
2013,LV,Latvia,,,,,,,,,,,Nitrous oxide (CO2 equivalent),Agriculture,"1,092.67",,
2013,LV,Latvia,,,,,,,,,,,,,,Non-methane volatile organic compounds,"43,900"
2013,LV,Latvia,,,,,,,,,,,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,,
2013,LV,Latvia,,,,,,,,,,,Perfluorocarbones (CO2 equivalent),Agriculture,:,,
2013,LV,Latvia,,,,,,,,,,,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,,
2013,LV,Latvia,,,,,,,,,,,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,,
2013,LV,Latvia,,,,,,,,,,,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,,
2013,LV,Latvia,,,,,,,,,,,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-2,376.95",,
2013,LV,Latvia,,,,,,,,,,,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-3,537.51",,
2013,LV,Latvia,,,,,,,,,,,Methane,"Land use, land use change, and forestry (LULUCF)",22.6,,
2013,LV,Latvia,,,,,,,,,,,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",564.97,,
2013,LV,Latvia,,,,,,,,,,,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",2,,
2013,LV,Latvia,,,,,,,,,,,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",595.59,,
2013,LV,Latvia,,,,,,,,,,,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,
2013,LV,Latvia,,,,,,,,,,,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,
2013,LV,Latvia,,,,,,,,,,,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,
2013,LV,Latvia,,,,,,,,,,,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,
2013,LV,Latvia,,,,,,,,,,,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,
2013,LV0,Latvija,,,,,,High-input farms,"741,295",,,,,,,,
2013,LV0,Latvija,,,,,,Low-input farms,"549,256",,,,,,,,
2013,LV0,Latvija,,,,,,Medium-input farms,"414,553",,,,,,,,
2013,LV0,Latvija,,,,,,High-input farms,"741,295",,,,,,,,
2013,LV0,Latvija,,,,,,Low-input farms,"549,256",,,,,,,,
2013,LV0,Latvija,,,,,,Medium-input farms,"414,553",,,,,,,,
2013,LV00,Latvia,Irrigable,0,,,,,,,,,,,,,
2013,LV00,Latvia,Irrigated,0,,,,,,,,,,,,,
2013,ME,Montenegro,Irrigable,: ,,,,,,,,,,,,,
2013,ME,Montenegro,Irrigated,: ,,,,,,,,,,,,,
2013,ME00,Montenegro,Irrigable,: ,,,,,,,,,,,,,
2013,ME00,Montenegro,Irrigated,: ,,,,,,,,,,,,,
2013,MK,North Macedonia,Irrigable,39,,,,,,,,,,,,,
2013,MK,North Macedonia,Irrigated,23.3,,,,,,,,,,,,,
2013,MK00,North Macedonia,Irrigable,39,,,,,,,,,,,,,
2013,MK00,North Macedonia,Irrigated,23.3,,,,,,,,,,,,,
2013,MT,Malta,Irrigable,38.6,,,,,,,,,,,,,
2013,MT,Malta,,,,,,,,,,,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,78.14,,
2013,MT,Malta,Irrigated,33.6,,,,,,,,,,,,,
2013,MT,Malta,,,,,,,,,,,,,,Nitrogen oxides,"7,870"
2013,MT,Malta,,,,,,,,,,,Carbon dioxide,Agriculture,:,,
2013,MT,Malta,,,,,,,,,,,,,,Sulphur oxides,"5,000"
2013,MT,Malta,,,,,,,,,,,Methane,Agriculture,1.83,,
