TIME,GEO_NAME,GEO,IRRIGATION,CROPS,RDB_CODE,RDB_NAME,WATER_POL_PERCENTAGE
2013,CZ08,Moravian-Silesian,Irrigated,0,Null,Null,Null
2013,DE,Germany,Irrigable,4.1,Null,Null,Null
2013,DE,Germany,Irrigated,2.2,Null,Null,Null
2013,DE1,Baden-Württemberg,Irrigable,2.2,Null,Null,Null
2013,DE1,Baden-Württemberg,Irrigated,1.1,Null,Null,Null
2013,DE11,Stuttgart,Irrigable,: ,Null,Null,Null
2013,DE11,Stuttgart,Irrigated,: ,Null,Null,Null
2013,DE12,Karlsruhe,Irrigable,: ,Null,Null,Null
2013,DE12,Karlsruhe,Irrigated,: ,Null,Null,Null
2013,DE13,Freiburg,Irrigable,: ,Null,Null,Null
2013,DE13,Freiburg,Irrigated,: ,Null,Null,Null
2013,DE14,Tübingen,Irrigable,: ,Null,Null,Null
2013,DE14,Tübingen,Irrigated,: ,Null,Null,Null
2013,DE2,Bavaria,Irrigable,1.8,Null,Null,Null
2013,DE2,Bavaria,Irrigated,0.5,Null,Null,Null
2013,DE21,Oberbayern,Irrigable,: ,Null,Null,Null
2013,DE21,Oberbayern,Irrigated,: ,Null,Null,Null
2013,DE22,Niederbayern,Irrigable,: ,Null,Null,Null
2013,DE22,Niederbayern,Irrigated,: ,Null,Null,Null
2013,DE23,Oberpfalz,Irrigable,: ,Null,Null,Null
2013,DE23,Oberpfalz,Irrigated,: ,Null,Null,Null
2013,DE24,Oberfranken,Irrigable,: ,Null,Null,Null
2013,DE24,Oberfranken,Irrigated,: ,Null,Null,Null
2013,DE25,Mittelfranken,Irrigable,: ,Null,Null,Null
2013,DE25,Mittelfranken,Irrigated,: ,Null,Null,Null
2013,DE26,Unterfranken,Irrigable,: ,Null,Null,Null
2013,DE26,Unterfranken,Irrigated,: ,Null,Null,Null
2013,DE27,Schwaben,Irrigable,: ,Null,Null,Null
2013,DE27,Schwaben,Irrigated,: ,Null,Null,Null
2013,DE3,Berlin,Irrigable,5.6,Null,Null,Null
2013,DE3,Berlin,Irrigated,2.5,Null,Null,Null
2013,DE30,Berlin,Irrigable,: ,Null,Null,Null
2013,DE30,Berlin,Irrigated,: ,Null,Null,Null
2013,DE4,Brandenburg,Irrigable,2.9,Null,Null,Null
2013,DE4,Brandenburg,Irrigated,1.6,Null,Null,Null
2013,DE40,Brandenburg,Irrigable,: ,Null,Null,Null
2013,DE40,Brandenburg,Irrigated,: ,Null,Null,Null
2013,DE5,Bremen,Irrigable,: c,Null,Null,Null
2013,DE5,Bremen,Irrigated,: c,Null,Null,Null
2013,DE50,Bremen,Irrigable,: ,Null,Null,Null
2013,DE50,Bremen,Irrigated,: ,Null,Null,Null
2013,DE6,Hamburg,Irrigable,10.2,Null,Null,Null
2013,DE6,Hamburg,Irrigated,4.5,Null,Null,Null
2013,DE60,Hamburg,Irrigable,: ,Null,Null,Null
2013,DE60,Hamburg,Irrigated,: ,Null,Null,Null
2013,DE7,Hesse,Irrigable,4.3,Null,Null,Null
2013,DE7,Hesse,Irrigated,1.8,Null,Null,Null
2013,DE71,Darmstadt,Irrigable,: ,Null,Null,Null
2013,DE71,Darmstadt,Irrigated,: ,Null,Null,Null
2013,DE72,Gieben,Irrigable,: ,Null,Null,Null
2013,DE72,Gieben,Irrigated,: ,Null,Null,Null
2013,DE73,Kassek,Irrigable,: ,Null,Null,Null
2013,DE73,Kassek,Irrigated,: ,Null,Null,Null
2013,DE8,Mecklenburg-Vorpommern,Irrigable,2.4,Null,Null,Null
2013,DE8,Mecklenburg-Vorpommern,Irrigated,1.4,Null,Null,Null
2013,DE80,Mecklenburg-Vorpommern,Irrigable,: ,Null,Null,Null
2013,DE80,Mecklenburg-Vorpommern,Irrigated,: ,Null,Null,Null
2013,DE9,Lower Saxony,Irrigable,12.8,Null,Null,Null
2013,DE9,Lower Saxony,Irrigated,8,Null,Null,Null
2013,DE91,Braunschweig,Irrigable,: ,Null,Null,Null
2013,DE91,Braunschweig,Irrigated,: ,Null,Null,Null
2013,DE92,Hannover,Irrigable,: ,Null,Null,Null
2013,DE92,Hannover,Irrigated,: ,Null,Null,Null
2013,DE93,Lüneburg,Irrigable,: ,Null,Null,Null
2013,DE93,Lüneburg,Irrigated,: ,Null,Null,Null
2013,DE94,Weser-ems,Irrigable,: ,Null,Null,Null
2013,DE94,Weser-ems,Irrigated,: ,Null,Null,Null
2013,DEA,North Rgine-Westphalia,Irrigable,4.6,Null,Null,Null
2013,DEA,North Rgine-Westphalia,Irrigated,1.8,Null,Null,Null
2013,DEA1,Düsseldorf,Irrigable,: ,Null,Null,Null
2013,DEA1,Düsseldorf,Irrigated,: ,Null,Null,Null
2013,DEA2,Köln,Irrigable,: ,Null,Null,Null
2013,DEA2,Köln,Irrigated,: ,Null,Null,Null
2013,DEA3,Münster,Irrigable,: ,Null,Null,Null
2013,DEA3,Münster,Irrigated,: ,Null,Null,Null
2013,DEA4,Detmold,Irrigable,: ,Null,Null,Null
2013,DEA4,Detmold,Irrigated,: ,Null,Null,Null
2013,DEA5,Arnsberg,Irrigable,: ,Null,Null,Null
2013,DEA5,Arnsberg,Irrigated,: ,Null,Null,Null
2013,DEB,Rhineland-Palatine,Irrigable,4.4,Null,Null,Null
2013,DEB,Rhineland-Palatine,Irrigated,2.5,Null,Null,Null
2013,DEB1,Koblenz,Irrigable,: ,Null,Null,Null
2013,DEB1,Koblenz,Irrigated,: ,Null,Null,Null
2013,DEB2,Trier,Irrigable,: ,Null,Null,Null
2013,DEB2,Trier,Irrigated,: ,Null,Null,Null
2013,DEB3,Rheinhessen-Pflaz,Irrigable,: ,Null,Null,Null
2013,DEB3,Rheinhessen-Pflaz,Irrigated,: ,Null,Null,Null
2013,DEC,Saarland,Irrigated,: ,Null,Null,Null
2013,DEC,Saarland,Irrigable,0.4,Null,Null,Null
2013,DEC,Saarland,Irrigated,0.2,Null,Null,Null
2013,DEC000,Saarland,Irrigable,: ,Null,Null,Null
2013,DED,Saxony,Irrigable,1.3,Null,Null,Null
2013,DED,Saxony,Irrigated,0.5,Null,Null,Null
2013,DED2,Dresden,Irrigable,: ,Null,Null,Null
2013,DED2,Dresden,Irrigated,: ,Null,Null,Null
2013,DED4,Shemnitz,Irrigable,: ,Null,Null,Null
2013,DED4,Shemnitz,Irrigated,: ,Null,Null,Null
2013,DED5,Leipzig,Irrigable,: ,Null,Null,Null
2013,DED5,Leipzig,Irrigated,: ,Null,Null,Null
2013,DEE,Saxony-Anhalt,Irrigable,2.4,Null,Null,Null
2013,DEE,Saxony-Anhalt,Irrigated,1.3,Null,Null,Null
2013,DEE0,Sachsen-Anhalt,Irrigable,: ,Null,Null,Null
2013,DEE0,Sachsen-Anhalt,Irrigated,: ,Null,Null,Null
2013,DEF,Schleswig-Holstein,Irrigable,2.3,Null,Null,Null
2013,DEF,Schleswig-Holstein,Irrigated,0.5,Null,Null,Null
2013,DEF0,Schleswig-Holstein,Irrigable,: ,Null,Null,Null
2013,DEF0,Schleswig-Holstein,Irrigated,: ,Null,Null,Null
2013,DEG,Thuringia,Irrigable,0.8,Null,Null,Null
2013,DEG,Thuringia,Irrigated,0.3,Null,Null,Null
2013,DEG0,Thüringen,Irrigable,: ,Null,Null,Null
2013,DEG0,Thüringen,Irrigated,: ,Null,Null,Null
2013,DK,Denmark,Irrigable,16.8,Null,Null,Null
2013,DK,Denmark,Irrigated,9.2,Null,Null,Null
2013,DK01,Hovedstaden,Irrigable,3.8,Null,Null,Null
2013,DK01,Hovedstaden,Irrigated,1.2,Null,Null,Null
2013,DK02,Sjaelland,Irrigable,3.1,Null,Null,Null
2013,DK02,Sjaelland,Irrigated,0.7,Null,Null,Null
2013,DK03,Southern Denmark,Irrigable,24.5,Null,Null,Null
2013,DK03,Southern Denmark,Irrigated,14.4,Null,Null,Null
2013,DK04,Midtjylland,Irrigable,24.6,Null,Null,Null
2013,DK04,Midtjylland,Irrigated,15,Null,Null,Null
2013,DK05,Nordjylland,Irrigable,7.3,Null,Null,Null
2013,DK05,Nordjylland,Irrigated,1.5,Null,Null,Null
2013,EE,Estonia,Irrigable,0,Null,Null,Null
2013,EE,Estonia,Irrigated,0,Null,Null,Null
2013,EE00,Estonia,Irrigable,0,Null,Null,Null
2013,EE00,Estonia,Irrigated,0,Null,Null,Null
2013,EL,Greece,Irrigable,31.2,Null,Null,Null
2013,EL,Greece,Irrigated,24,Null,Null,Null
2013,EL11,"Anatoliki Makedonia, Thraki",Irrigable,51.1,Null,Null,Null
2013,EL11,"Anatoliki Makedonia, Thraki",Irrigated,39.1,Null,Null,Null
2013,EL12,Kentriki Makedonia,Irrigable,46.3,Null,Null,Null
2013,EL12,Kentriki Makedonia,Irrigated,38.5,Null,Null,Null
2013,EL13,Dytiki Makedonia,Irrigable,15.4,Null,Null,Null
2013,EL13,Dytiki Makedonia,Irrigated,9.4,Null,Null,Null
2013,EL14,Thessalia,Irrigable,48.2,Null,Null,Null
2013,EL14,Thessalia,Irrigated,36.3,Null,Null,Null
2013,EL21,Ipeiros,Irrigable,24.1,Null,Null,Null
2013,EL21,Ipeiros,Irrigated,18,Null,Null,Null
2013,EL22,Ionia Nisia,Irrigable,3.6,Null,Null,Null
2013,EL22,Ionia Nisia,Irrigated,2.3,Null,Null,Null
2013,EL23,Dyitiki Ellada,Irrigable,38.8,Null,Null,Null
2013,EL23,Dyitiki Ellada,Irrigated,28.4,Null,Null,Null
2013,EL24,Sterea Ellada,Irrigable,37.9,Null,Null,Null
2013,EL24,Sterea Ellada,Irrigated,27.6,Null,Null,Null
2013,EL25,Peloponnisos,Irrigable,22.1,Null,Null,Null
2013,EL25,Peloponnisos,Irrigated,18.8,Null,Null,Null
2013,EL30,Attica,Irrigable,25.3,Null,Null,Null
2013,EL30,Attica,Irrigated,20.8,Null,Null,Null
2013,EL41,North Aegean,Irrigable,5.6,Null,Null,Null
2013,EL41,North Aegean,Irrigated,3.3,Null,Null,Null
2013,EL42,South Aegean,Irrigable,4.8,Null,Null,Null
2013,EL42,South Aegean,Irrigated,3.1,Null,Null,Null
2013,EL43,Crete,Irrigable,16.2,Null,Null,Null
2013,EL43,Crete,Irrigated,12.2,Null,Null,Null
2013,EL51,Eastern Macedonia and Trace,Irrigable,: ,Null,Null,Null
2013,EL51,Eastern Macedonia and Trace,Irrigated,: ,Null,Null,Null
2013,EL52,Central Macedonia,Irrigable,: ,Null,Null,Null
2013,EL52,Central Macedonia,Irrigated,: ,Null,Null,Null
2013,EL53,Western Macedonia,Irrigable,: ,Null,Null,Null
2013,EL53,Western Macedonia,Irrigated,: ,Null,Null,Null
2013,EL54,Epirus,Irrigable,: ,Null,Null,Null
2013,EL54,Epirus,Irrigated,: ,Null,Null,Null
2013,EL61,Thessaly,Irrigable,: ,Null,Null,Null
2013,EL61,Thessaly,Irrigated,: ,Null,Null,Null
2013,EL62,Ionian Island,Irrigable,: ,Null,Null,Null
2013,EL62,Ionian Island,Irrigated,: ,Null,Null,Null
2013,EL63,Western Greece,Irrigable,: ,Null,Null,Null
2013,EL63,Western Greece,Irrigated,: ,Null,Null,Null
2013,EL64,Central Greece,Irrigable,: ,Null,Null,Null
2013,EL64,Central Greece,Irrigated,: ,Null,Null,Null
2013,EL65,Poloponnese,Irrigable,: ,Null,Null,Null
2013,EL65,Poloponnese,Irrigated,: ,Null,Null,Null
2013,ES,Spain,Irrigable,29,Null,Null,Null
2013,ES,Spain,Irrigated,: c,Null,Null,Null
2013,ES11,Galicia,Irrigable,22.6,Null,Null,Null
2013,ES11,Galicia,Irrigated,2.9,Null,Null,Null
2013,ES12,Principato De Asturia,Irrigable,12.3,Null,Null,Null
2013,ES12,Principato De Asturia,Irrigated,1,Null,Null,Null
2013,ES13,Cantabria,Irrigable,20.7,Null,Null,Null
2013,ES13,Cantabria,Irrigated,0.4,Null,Null,Null
2013,ES21,Pais Vasco,Irrigable,13.3,Null,Null,Null
2013,ES21,Pais Vasco,Irrigated,3.6,Null,Null,Null
2013,ES22,Comunidad Foral De Navarra,Irrigable,25.3,Null,Null,Null
2013,ES22,Comunidad Foral De Navarra,Irrigated,15.3,Null,Null,Null
2013,ES23,La Rioja,Irrigable,37.6,Null,Null,Null
2013,ES23,La Rioja,Irrigated,13.6,Null,Null,Null
2013,ES24,Aragón,Irrigable,29.2,Null,Null,Null
2013,ES24,Aragón,Irrigated,15.4,Null,Null,Null
2013,ES30,Comunidad de Madrid,Irrigable,27.8,Null,Null,Null
2013,ES30,Comunidad de Madrid,Irrigated,5.1,Null,Null,Null
2013,ES41,Castilla y Leon,Irrigable,22.4,Null,Null,Null
2013,ES41,Castilla y Leon,Irrigated,7.6,Null,Null,Null
2013,ES42,Castilla -La Mancha,Irrigable,23.7,Null,Null,Null
2013,ES42,Castilla -La Mancha,Irrigated,8.8,Null,Null,Null
2013,ES43,Extremadura,Irrigable,25.9,Null,Null,Null
2013,ES43,Extremadura,Irrigated,8.6,Null,Null,Null
2013,ES51,Cataluna,Irrigable,45.8,Null,Null,Null
2013,ES51,Cataluna,Irrigated,20.4,Null,Null,Null
2013,ES52,Comunidad Valenciana,Irrigable,50.8,Null,Null,Null
2013,ES52,Comunidad Valenciana,Irrigated,40,Null,Null,Null
2013,ES53,Iles Balears,Irrigable,17.5,Null,Null,Null
2013,ES53,Iles Balears,Irrigated,5.4,Null,Null,Null
2013,ES61,Andalucia,Irrigable,37.8,Null,Null,Null
2013,ES61,Andalucia,Irrigated,17.7,Null,Null,Null
2013,ES62,Region de Murcia,Irrigable,51.7,Null,Null,Null
2013,ES62,Region de Murcia,Irrigated,36.6,Null,Null,Null
2013,ES63,Ciudad Autonoma da Ceuta,Irrigable,: c,Null,Null,Null
2013,ES63,Ciudad Autonoma da Ceuta,Irrigated,: c,Null,Null,Null
2013,ES64,Ciudad autonoma di Melilla,Irrigable,0,Null,Null,Null
2013,ES64,Ciudad autonoma di Melilla,Irrigated,0,Null,Null,Null
2013,ES70,Canarias,Irrigable,47.3,Null,Null,Null
2013,ES70,Canarias,Irrigated,0,Null,Null,Null
2013,FI,Finland,Irrigable,4.5,Null,Null,Null
2013,FI,Finland,Irrigated,0.4,Null,Null,Null
2013,FI13,Eastern Finland,Irrigable,: ,Null,Null,Null
2013,FI13,Eastern Finland,Irrigated,: ,Null,Null,Null
2013,FI18,Southern Finland,Irrigable,: ,Null,Null,Null
2013,FI18,Southern Finland,Irrigated,: ,Null,Null,Null
2013,FI19,Western Finland,Irrigable,3.8,Null,Null,Null
2013,FI19,Western Finland,Irrigated,0.3,Null,Null,Null
2013,FI1A,Northern Finland,Irrigable,: ,Null,Null,Null
2013,FI1A,Northern Finland,Irrigated,: ,Null,Null,Null
2013,FI1B,Helsinki-Uusima,Irrigable,7.1,Null,Null,Null
2013,FI1B,Helsinki-Uusima,Irrigated,0.5,Null,Null,Null
2013,FI1C,South Finland,Irrigable,6,Null,Null,Null
2013,FI1C,South Finland,Irrigated,0.7,Null,Null,Null
2013,FI1D,North and East Finland,Irrigable,3.1,Null,Null,Null
2013,FI1D,North and East Finland,Irrigated,0.3,Null,Null,Null
2013,FI20,Äland Islands,Irrigable,8.7,Null,Null,Null
2013,FI20,Äland Islands,Irrigated,3.7,Null,Null,Null
2013,FR,France,Irrigable,10.1,Null,Null,Null
2013,FR,France,Irrigated,5.1,Null,Null,Null
2013,FR10,Íle de France,Irrigable,11.5,Null,Null,Null
2013,FR10,Íle de France,Irrigated,0,Null,Null,Null
2013,FR21,Champagne-Ardenne,Irrigable,7.7,Null,Null,Null
2013,FR21,Champagne-Ardenne,Irrigated,: c,Null,Null,Null
2013,FR22,Picardie,Irrigable,10.9,Null,Null,Null
2013,FR22,Picardie,Irrigated,: c,Null,Null,Null
2013,FR23,Haute Normandie,Irrigable,1.4,Null,Null,Null
2013,FR23,Haute Normandie,Irrigated,: c,Null,Null,Null
2013,FR24,Centre,Irrigable,21.8,Null,Null,Null
2013,FR24,Centre,Irrigated,7.8,Null,Null,Null
2013,FR25,Basse-Normandie,Irrigable,0.9,Null,Null,Null
2013,FR25,Basse-Normandie,Irrigated,0.4,Null,Null,Null
2013,FR26,Bourgogne,Irrigable,2.8,Null,Null,Null
2013,FR26,Bourgogne,Irrigated,0.7,Null,Null,Null
2013,FR30,Nord-Pas-de-Calais,Irrigable,9,Null,Null,Null
2013,FR30,Nord-Pas-de-Calais,Irrigated,2.2,Null,Null,Null
2013,FR41,Lorraine,Irrigable,0.1,Null,Null,Null
2013,FR41,Lorraine,Irrigated,0.1,Null,Null,Null
2013,FR42,Alsace,Irrigable,20.9,Null,Null,Null
2013,FR42,Alsace,Irrigated,17.4,Null,Null,Null
2013,FR43,Franche-Comté,Irrigable,1.5,Null,Null,Null
2013,FR43,Franche-Comté,Irrigated,0.3,Null,Null,Null
2013,FR51,Pays de la Loire,Irrigable,10.4,Null,Null,Null
2013,FR51,Pays de la Loire,Irrigated,6.3,Null,Null,Null
2013,FR52,Bretagne,Irrigable,2.2,Null,Null,Null
2013,FR52,Bretagne,Irrigated,0.8,Null,Null,Null
2013,FR53,Poitou-Charentes,Irrigable,13.6,Null,Null,Null
2013,FR53,Poitou-Charentes,Irrigated,8.3,Null,Null,Null
2013,FR61,Aquitaine,Irrigable,24.1,Null,Null,Null
2013,FR61,Aquitaine,Irrigated,17.6,Null,Null,Null
2013,FR62,Mifi-Pyrénées,Irrigable,14.4,Null,Null,Null
2013,FR62,Mifi-Pyrénées,Irrigated,8.1,Null,Null,Null
2013,FR63,Limousin,Irrigable,0.7,Null,Null,Null
2013,FR63,Limousin,Irrigated,0.3,Null,Null,Null
2013,FR71,Rhône-Alpes,Irrigable,10,Null,Null,Null
2013,FR71,Rhône-Alpes,Irrigated,6.5,Null,Null,Null
2013,FR72,Auvergne,Irrigable,3.3,Null,Null,Null
2013,FR72,Auvergne,Irrigated,1.8,Null,Null,Null
2013,FR81,Languedoc-Roussillon,Irrigable,13.1,Null,Null,Null
2013,FR81,Languedoc-Roussillon,Irrigated,6.3,Null,Null,Null
2013,FR82,Provence-Alpes-Côte d'Azur,Irrigable,20.5,Null,Null,Null
2013,FR82,Provence-Alpes-Côte d'Azur,Irrigated,11.7,Null,Null,Null
2013,FR83,Corse,Irrigable,12.5,Null,Null,Null
2013,FR83,Corse,Irrigated,7.9,Null,Null,Null
2013,FR91,Guadelupe,Irrigable,31.5,Null,Null,Null
2013,FR91,Guadelupe,Irrigated,14.9,Null,Null,Null
2013,FR92,Martinique,Irrigable,24.7,Null,Null,Null
2013,FR92,Martinique,Irrigated,20.4,Null,Null,Null
2013,FR93,Guyane,Irrigable,11.3,Null,Null,Null
2013,FR93,Guyane,Irrigated,10.8,Null,Null,Null
2013,FR94,La Réunion,Irrigable,29.5,Null,Null,Null
2013,FR94,La Réunion,Irrigated,26.3,Null,Null,Null
2013,FRA1,Guadelupe,Irrigable,: ,Null,Null,Null
2013,FRA1,Guadelupe,Irrigated,: ,Null,Null,Null
2013,FRA2,Martinique,Irrigable,: ,Null,Null,Null
2013,FRA2,Martinique,Irrigated,: ,Null,Null,Null
2013,FRA3,Guyane,Irrigable,: ,Null,Null,Null
2013,FRA3,Guyane,Irrigated,: ,Null,Null,Null
2013,FRA4,La Réunion,Irrigable,: ,Null,Null,Null
2013,FRA4,La Réunion,Irrigated,: ,Null,Null,Null
2013,HR,Croatia,Irrigable,1.6,Null,Null,Null
2013,HR,Croatia,Irrigated,0.9,Null,Null,Null
2013,HR03,Adriatica Croatia,Irrigable,2,Null,Null,Null
2013,HR03,Adriatica Croatia,Irrigated,1.3,Null,Null,Null
2013,HR04,Continental Croatia,Irrigable,1.5,Null,Null,Null
2013,HR04,Continental Croatia,Irrigated,0.7,Null,Null,Null
2013,HU,Hungary,Irrigable,5.6,Null,Null,Null
2013,HU,Hungary,Irrigated,3,Null,Null,Null
2013,HU10,Central Hungary,Irrigable,4.2,Null,Null,Null
2013,HU10,Central Hungary,Irrigated,2.5,Null,Null,Null
2013,HU21,Central Transdanubia,Irrigable,2.3,Null,Null,Null
2013,HU21,Central Transdanubia,Irrigated,0.9,Null,Null,Null
2013,HU22,Western Transdanubia,Irrigable,4.3,Null,Null,Null
2013,HU22,Western Transdanubia,Irrigated,1.6,Null,Null,Null
2013,HU23,Southern Transdanubia,Irrigable,1.3,Null,Null,Null
2013,HU23,Southern Transdanubia,Irrigated,0.7,Null,Null,Null
2013,HU31,Northern Hungary,Irrigable,1.7,Null,Null,Null
2013,HU31,Northern Hungary,Irrigated,0.7,Null,Null,Null
2013,HU32,Northern great plain,Irrigable,9.4,Null,Null,Null
2013,HU32,Northern great plain,Irrigated,5.2,Null,Null,Null
2013,HU33,Southern Great Plain,Irrigable,8.9,Null,Null,Null
2013,HU33,Southern Great Plain,Irrigated,5.4,Null,Null,Null
2013,IE,Ireland,Irrigable,0,Null,Null,Null
2013,IE,Ireland,Irrigated,0,Null,Null,Null
2013,IE01,"Border, Midland and Westland",Irrigable,0,Null,Null,Null
2013,IE01,"Border, Midland and Westland",Irrigated,0,Null,Null,Null
2013,IE02,Spouthern and Eastern Ireland,Irrigable,0,Null,Null,Null
2013,IE02,Spouthern and Eastern Ireland,Irrigated,0,Null,Null,Null
2013,IT,Italy,Irrigable,33.1,Null,Null,Null
2013,IT,Italy,Irrigated,23.7,Null,Null,Null
2013,ITC1,Piemonte,Irrigable,47.5,Null,Null,Null
2013,ITC1,Piemonte,Irrigated,40.6,Null,Null,Null
2013,ITC2,Valle d'Aosta,Irrigable,19.1,Null,Null,Null
2013,ITC2,Valle d'Aosta,Irrigated,18.5,Null,Null,Null
2013,ITC3,Liguria,Irrigable,31.9,Null,Null,Null
2013,ITC3,Liguria,Irrigated,23.8,Null,Null,Null
2013,ITC4,Lombardia,Irrigable,73,Null,Null,Null
2013,ITC4,Lombardia,Irrigated,62.4,Null,Null,Null
2013,ITD1,Trentino-Alto Adige,Irrigable,: ,Null,Null,Null
2013,ITD1,Trentino-Alto Adige,Irrigated,: ,Null,Null,Null
2013,ITD2,Trentino-Alto Adige,Irrigable,: ,Null,Null,Null
2013,ITD2,Trentino-Alto Adige,Irrigated,: ,Null,Null,Null
2013,ITD3,Veneto,Irrigable,: ,Null,Null,Null
2013,ITD3,Veneto,Irrigated,: ,Null,Null,Null
2013,ITD4,Friuli-Venezia Giulia,Irrigable,: ,Null,Null,Null
2013,ITD4,Friuli-Venezia Giulia,Irrigated,: ,Null,Null,Null
2013,ITD5,Emilia-Romagna,Irrigable,: ,Null,Null,Null
2013,ITD5,Emilia-Romagna,Irrigated,: ,Null,Null,Null
2013,ITE1,Toscana,Irrigable,: ,Null,Null,Null
2013,ITE1,Toscana,Irrigated,: ,Null,Null,Null
2013,ITE2,Umbria,Irrigable,: ,Null,Null,Null
2013,ITE2,Umbria,Irrigated,: ,Null,Null,Null
2013,ITE3,Marche,Irrigable,: ,Null,Null,Null
2013,ITE3,Marche,Irrigated,: ,Null,Null,Null
2013,ITE4,Lazio,Irrigable,: ,Null,Null,Null
2013,ITE4,Lazio,Irrigated,: ,Null,Null,Null
2013,ITF1,Abruzzo,Irrigable,14.1,Null,Null,Null
2013,ITF1,Abruzzo,Irrigated,8.7,Null,Null,Null
2013,ITF2,Molise,Irrigable,12.5,Null,Null,Null
2013,ITF2,Molise,Irrigated,8.3,Null,Null,Null
2013,ITF3,Campania,Irrigable,24.1,Null,Null,Null
2013,ITF3,Campania,Irrigated,19.8,Null,Null,Null
2013,ITF4,Puglia,Irrigable,30.8,Null,Null,Null
2013,ITF4,Puglia,Irrigated,22.1,Null,Null,Null
2013,ITF5,Basilicata,Irrigable,16,Null,Null,Null
2013,ITF5,Basilicata,Irrigated,7.6,Null,Null,Null
2013,ITF6,Calabria,Irrigable,20.8,Null,Null,Null
2013,ITF6,Calabria,Irrigated,16,Null,Null,Null
2013,ITG1,Sicily,Irrigable,17.2,Null,Null,Null
2013,ITG1,Sicily,Irrigated,11.9,Null,Null,Null
2013,ITG2,Sardinia,Irrigable,13.3,Null,Null,Null
2013,ITG2,Sardinia,Irrigated,5.2,Null,Null,Null
2013,ITH1,Trentino-Alto Adige,Irrigable,30.9,Null,Null,Null
2013,ITH1,Trentino-Alto Adige,Irrigated,30.1,Null,Null,Null
2013,ITH2,Trentino-Alto Adige,Irrigable,16.1,Null,Null,Null
2013,ITH2,Trentino-Alto Adige,Irrigated,14.5,Null,Null,Null
2013,ITH3,Veneto,Irrigable,69.9,Null,Null,Null
2013,ITH3,Veneto,Irrigated,53.7,Null,Null,Null
2013,ITH4,Friuli-Venezia Giulia,Irrigable,58.6,Null,Null,Null
2013,ITH4,Friuli-Venezia Giulia,Irrigated,50.8,Null,Null,Null
2013,ITH5,Emilia-Romagna,Irrigable,60,Null,Null,Null
2013,ITH5,Emilia-Romagna,Irrigated,33.1,Null,Null,Null
2013,ITI1,Toscana,Irrigable,15.1,Null,Null,Null
2013,ITI1,Toscana,Irrigated,7.1,Null,Null,Null
2013,ITI2,Umbria,Irrigable,15.4,Null,Null,Null
2013,ITI2,Umbria,Irrigated,6.9,Null,Null,Null
2013,ITI3,Marche,Irrigable,13.2,Null,Null,Null
2013,ITI3,Marche,Irrigated,6.6,Null,Null,Null
2013,ITI4,Lazio,Irrigable,22.4,Null,Null,Null
2013,ITI4,Lazio,Irrigated,13.7,Null,Null,Null
2013,LT,Lithuania,Irrigable,0.1,Null,Null,Null
2013,LT,Lithuania,Irrigated,0.1,Null,Null,Null
2013,LT00,Lithuania,Irrigable,0.1,Null,Null,Null
2013,LT00,Lithuania,Irrigated,0.1,Null,Null,Null
2013,LU,Luxembourg,Irrigable,: ,Null,Null,Null
2013,LU,Luxembourg,Irrigated,: ,Null,Null,Null
2013,LU00,Luxembourg,Irrigable,: ,Null,Null,Null
2013,LU00,Luxembourg,Irrigated,: ,Null,Null,Null
2013,LV,Latvia,Irrigable,0,Null,Null,Null
2013,LV,Latvia,Irrigated,0,Null,Null,Null
2013,LV00,Latvia,Irrigable,0,Null,Null,Null
2013,LV00,Latvia,Irrigated,0,Null,Null,Null
2013,ME,Montenegro,Irrigable,: ,Null,Null,Null
2013,ME,Montenegro,Irrigated,: ,Null,Null,Null
2013,ME00,Montenegro,Irrigable,: ,Null,Null,Null
2013,ME00,Montenegro,Irrigated,: ,Null,Null,Null
2013,MK,North Macedonia,Irrigable,39,Null,Null,Null
2013,MK,North Macedonia,Irrigated,23.3,Null,Null,Null
2013,MK00,North Macedonia,Irrigable,39,Null,Null,Null
2013,MK00,North Macedonia,Irrigated,23.3,Null,Null,Null
2013,MT,Malta,Irrigable,38.6,Null,Null,Null
2013,MT,Malta,Irrigated,33.6,Null,Null,Null
2013,MT00,Malta,Irrigable,38.6,Null,Null,Null
2013,MT00,Malta,Irrigated,33.6,Null,Null,Null
2013,NL,Netherlands,Irrigable,27,Null,Null,Null
2013,NL,Netherlands,Irrigated,5.5,Null,Null,Null
2013,NL11,Groningen,Irrigable,16.9,Null,Null,Null
2013,NL11,Groningen,Irrigated,0.6,Null,Null,Null
2013,NL12,Friesland,Irrigable,13.6,Null,Null,Null
2013,NL12,Friesland,Irrigated,0.4,Null,Null,Null
2013,NL13,Drenthe,Irrigable,15.8,Null,Null,Null
2013,NL13,Drenthe,Irrigated,1.9,Null,Null,Null
2013,NL21,Overijessel,Irrigable,16.1,Null,Null,Null
2013,NL21,Overijessel,Irrigated,2.1,Null,Null,Null
2013,NL22,Gelderland,Irrigable,21.8,Null,Null,Null
2013,NL22,Gelderland,Irrigated,2.8,Null,Null,Null
2013,NL23,Flevoland,Irrigable,70.1,Null,Null,Null
2013,NL23,Flevoland,Irrigated,9.7,Null,Null,Null
2013,NL31,Uthrecht,Irrigable,17.8,Null,Null,Null
2013,NL31,Uthrecht,Irrigated,2.1,Null,Null,Null
